华加1,华加10,华加11-1,华加11-2,华加11-3,华加11,华加12,华加13,华加14,华加15,华加16,华加17,华加19,华加2-2,华加2,华加20,华加21,华加23,华加24,华加25,华加26,华加27,华加28,华加29,华加3-1,华加3-2,华加3,华加30,华加32,华加33,华加34,华加35,华加36,华加37,华加38,华加39,华加4,华加40,华加41,华加42,华加43,华加44,华加5,华加6,华加7,华加8,华加9,华固1-4,华固1-6,华固1-8,华固17-1,华固17-2,华固17-3,华固17-7,华固18-1,华固18-2,华固18-3,华固18-4,华固18-5,华固18-6,华固19-1,华固19-2,华固19-3,华固19-4,华固19-5,华固19-6,华固19-7,华固19-8,华固2-12,华固2-13,华固2-14,华固2-16,华固20-1,华固20-2,华固20-4,华固20-5,华固20-6,华固20-7,华固20-8,华固21-1,华固21-3,华固21-5,华固21-6,华固21-7,华固21-8,华固21-9,华固22-1,华固22-2,华固22-3,华固23-3,华固23-5,华固24-3,华固25-2,华固25-3,华固3-14,华固3-15,华固3-16,华固3-17,华固3-18,华固4-12,华固4-13,华固4-15,华固4-17,华固40-1,华固40-15,华固40-3,华固40-4,华固5-10,华固5-11,华固5-14,华固5-16,华固5-17,华固6-10,华固6-11,华固6-14,华固6-15,华固6-16,华固6-17,华固6-19,华固6-20,华固6-21,华固6-22,华固6-24,华固6-25,华固6-26,华固6-27,华固6-28,华固6-31,华固6-7,华固6-8,华固6-9,华固9-9,华尧10-5,华尧10-6,华尧11-6,华尧11-7,华尧12-7,华尧13-8,华尧13-9,华尧14-10,华尧14-9,华尧15-10,华尧15-11,华尧15-9,华尧16-10,华尧16-11,华尧16-9,华尧17-10,华尧17-9,华尧18-10,华尧18-9,华尧19-10,华尧19-9,华尧20-9,华尧4-4,华尧4-5,华尧5-4,华尧7-5,华尧8-4,华尧8-5,华尧9-4,华尧9-5,华成1-10,华成1-11,华成1-12,华成1-14,华成1-15,华成1-16,华成1-18,华成1-2,华成1-20,华成1-21,华成1-4,华成1-6,华成1-7,华成1-9,华溪1-10,华溪1-12,华溪1-18,华溪1-2,华溪1-20,华溪1-4,华溪1-8,华溪10-14,华溪10-16,华溪10-2,华溪10-20,华溪10-24,华溪10-26,华溪10-32,华溪10-34,华溪11-28,华溪11-30,华溪12-10,华溪12-11,华溪12-30,华溪16,华溪2-1,华溪2-6,华溪3-11,华溪3-8,华溪4-10,华溪4-12,华溪5-12,华溪5-14,华溪5-16,华溪5-20,华溪5-5,华溪5-7,华溪5-9,华溪6-16,华溪6-20,华溪6-22,华溪6-3,华溪7-10,华溪7-14,华溪7-16,华溪7-6,华溪8-10,华溪8-12,华溪8-14,华溪8-16,华溪8-18,华溪8-3,华溪8-5,华溪8-8,华溪9-12,华溪9-14,华溪9-16,华溪9-18,华溪9-20,华溪9-24,华溪9-3,华溪9-32,华蒲1-10,华蒲1-11,华蒲1-15,华蒲1-16,华蒲1-24,华蒲1-25,华蒲1-27,华蒲1-28,华蒲1-36,华蒲1-37,华蒲1-38,华蒲1-39,华蒲1-5,华蒲2-12,华蒲2-13,华蒲2-14,华蒲2-15,华蒲2-16,华蒲2-17,华蒲2-8,华蒲3-16,华蒲3-18,华蒲3-19,华蒲3-20,华蒲4-16,华蒲4-17,华蒲4-18,华蒲4-19,华蒲4-20,华蒲4-21,华蒲4-22,华蒲4-23,华蒲4-24,华蒲5-12,华蒲5-14,华蒲5-15,华蒲5-16,华蒲5-17,华蒲5-18,华蒲5-21,华蒲5-22,华蒲5-24,华蒲5-25,华蒲6-12,华蒲6-13,华蒲6-14,华蒲6-15,华蒲6-16,华蒲6-20,华蒲9-13,华蒲9-14,固1-7,固11-8,固12-10,固12-9,固13-9,固3-6,固6-10,固7-10,固7-12,固7-13,固7-15,固7-16,固7-17,固7-8,固7-9,固8-8,固8-9,固9-8,樊61,樊62,樊63,樊64,樊65,沁1-10-18-77,沁1-10-18-86,沁1-10-18-88,沁1-11-18-8,溪7-5,端氏-001,端氏-047,端氏-048,端氏-063,端氏-078,端氏-080,端氏-081,端氏-082,端氏-083,端氏-084,端氏-096,端氏-110,端氏-111,端氏-112,端氏-113,端氏-114,端氏-115,端氏-116,端氏-117,端氏-140,端氏-142,端氏-143,端氏-144,端氏-145,端氏-146,端氏-147,端氏-155,端氏-156,端氏-170,端氏-171,端氏-172,端氏-173,端氏-174,端氏-175,端氏-176,端氏-197,端氏-199,端氏-201,端氏-202,端氏-203,端氏-204,端氏-224,端氏-226,端氏-227,端氏-228,端氏-229,端氏-230,端氏-231,端氏-324,端氏-325,胡底102,胡底103,胡底249,蒲1-10,蒲1-12,蒲1-13,蒲1-2,蒲1-3,蒲1-4,蒲1-5,蒲1-6,蒲1-7,蒲1-8,蒲1-9,蒲2-10,蒲2-12,蒲2-13,蒲2-14,蒲2-4,蒲2-5,蒲2-6,蒲2-8,蒲2-9,蒲南1-1,蒲南1-2,蒲南1-3,蒲南1-4,蒲南2-6,蒲南2-7,蒲南3-5,蒲南3-6,蒲南3-7,蒲南3-9,郑村-012,郑村-016,郑村-017,郑村-022,郑村-023,郑村-025,郑村-032,郑村-036,郑村-038,郑村-041,郑村-047,郑村-051,郑村-053,郑村-056,郑村-071,郑村-072,郑村-073,郑村-079,郑村-081,郑村-082,郑村-083,郑村-084,郑村-085,郑村-086,郑村-088,郑村-089,郑村-090,郑村-093,郑村-095,郑村-105,郑村-107,郑村-113,郑村-115,郑村-136,郑村-137,郑村-143
1043,83,10361,3179,7697,1499,177,1684,1462,1068,1496,978,2481,601,2128,1140,2640,2356,2189,1105,1723,819,739,1859,4449,9644,1041,1282,1257,2118,6580,1180,1542,511,1528,3796,676,909,596,0,1363,645,1239,1412,285,1567,1665,1045,2251,1286,98,2143,320,100,1589,573,2504,966,343,4594,1824,3513,1542,348,301,1060,1308,4421,1900,1157,362,1569,806,1522,1501,673,800,589,2581,690,2461,2408,1357,660,491,100,847,745,1149,503,508,1993,251,396,174,834,803,1595,1973,560,194,239,1223,887,996,998,712,741,560,1113,971,1079,0,1498,790,263,2319,2598,5147,197,509,721,2291,168,1520,2369,2026,545,1556,1513,1252,1566,897,796,2523,2100,1476,1617,748,1130,655,2362,753,2070,800,340,1114,446,263,237,531,139,1652,150,1727,2582,342,272,25,417,614,1455,6821,5800,3649,950,4968,4891,200,6640,2616,200,3425,1241,4389,200,1640,1535,2676,2210,4063,1725,2447,404,1653,1048,1106,1052,542,2377,458,526,207,368,787,100,288,817,1903,316,913,1818,2301,456,2129,1714,2256,200,590,420,2062,771,656,315,677,1328,1020,200,98,719,139,439,2539,458,236,320,163,562,690,399,574,114,314,753,1634,901,1558,1959,2281,3432,1428,897,1745,438,1943,264,2180,454,927,903,2195,1387,731,3168,465,3367,1943,1926,2015,962,941,1488,1361,765,0,342,303,2473,2741,1956,250,1296,1722,0,1381,1553,1235,1597,1321,872,886,1357,1523,0,687,1057,48,1395,1438,4886,189,3224,1841,1984,6232,2973,249,1290,50,2095,346,4262,2509,4685,1984,1573,417,377,50,2035,520,946,200,200,3592,4781,8515,2152,2079,582,3053,7976,12874,1507,3245,1211,2516,1975,3056,5532,4889,12652,487,4282,1776,4278,2553,4516,6297,9777,2183,876,1744,2259,1116,0,2358,7801,937,6878,2919,3530,3312,3226,929,1510,4723,1938,3647,2382,4995,2205,4871,252,4312,1622,1790,141,317,6157,3163,232,1804,1249,1391,262,492,1368,987,2078,1398,1928,1634,940,1138,148,1445,1917,4158,1663,3042,3464,388,244,321,724,4493,1756,1443,5960,4369,8348,3613,100,6706,1367,1566,4251,2853,200,161,0,622,745,1788,994,843,467,960,200,549,245,1266,1299,606,295,1191,239,798,1183,1059,0
1037,87,10311,3085,7666,1492,177,1677,1499,1068,1495,985,2462,581,2166,1136,2623,2340,2190,1113,1723,809,734,1850,4399,9654,1065,1247,1254,2117,6532,1181,1537,481,1482,3800,674,889,605,1325,1368,644,1264,1408,303,1556,1706,864,2254,1271,103,2134,314,100,1589,577,2504,964,327,4588,1828,3508,1537,350,276,1048,1298,4421,1883,1153,535,1572,808,1528,1509,707,800,589,2579,690,2449,2411,1359,658,490,100,842,742,1154,501,499,1982,253,405,177,844,810,1580,1967,554,195,255,1235,885,995,1001,700,739,594,1111,1084,1097,0,1494,793,260,2307,2556,5126,196,502,643,2282,173,1531,2372,2051,577,1549,1515,1264,1611,900,718,2523,2136,1473,1619,748,1139,656,2384,756,2090,799,340,1113,446,263,237,530,139,1625,153,1754,2574,350,272,36,399,617,1455,6740,6220,3586,951,5131,4849,200,6610,3066,200,3482,1269,4973,200,1610,1512,2664,2190,4016,1675,2442,393,1622,1048,1088,1047,548,2345,457,515,259,376,805,100,288,816,1982,316,874,1802,2272,461,2107,1720,2240,200,590,420,2051,746,655,315,670,1330,1004,200,86,695,139,432,2537,462,237,323,141,535,675,403,574,111,321,750,1628,883,1575,1928,2281,3428,1426,882,1721,393,1917,265,2356,450,939,897,2202,1349,749,3229,357,3324,1943,1913,2002,963,937,1476,1340,767,0,340,300,2449,2720,1965,152,1294,1710,0,1398,1550,1255,1575,1319,887,870,1319,1518,199,670,1044,106,1389,1421,4866,179,3222,1838,1984,6201,2987,253,1310,50,2088,346,4218,2480,4655,1972,1563,410,371,50,2020,515,940,200,200,3621,4964,8731,2189,2074,644,3019,8039,12820,1490,3304,1202,2535,2016,3097,5568,4960,12589,741,4344,1817,4278,2502,4536,6309,9820,2184,884,1770,2276,1101,0,2342,7852,946,7062,3493,3544,3606,3280,964,1510,4716,2051,4131,2370,5039,1869,4947,257,4234,1599,1752,185,270,6167,3350,231,1803,1210,1394,267,490,1366,978,2064,1472,1939,1625,915,1124,196,1446,1898,4160,1669,2999,3449,384,275,329,713,4498,1940,1550,5978,4392,8344,3625,100,6703,1364,1577,4260,2873,200,162,0,626,745,1744,990,845,464,968,200,555,245,1276,2300,622,299,1200,240,800,1177,1065,0
1035,85,10263,3074,7706,1480,181,1665,1506,1049,1481,977,2445,558,2161,1135,2607,2336,2187,1113,1711,808,736,1845,4371,9613,1056,1444,1245,2110,6521,1177,1537,488,1495,3785,676,880,610,1963,1369,642,1257,1403,283,1557,1702,855,2250,1255,101,2129,315,100,1568,576,2500,969,335,4582,1818,3503,1531,346,251,1052,1295,4380,1856,1150,537,1569,798,1558,1504,705,798,589,2575,691,2456,2404,1351,657,489,100,847,738,1151,502,501,1974,253,393,177,842,805,1583,1966,551,195,227,1230,884,996,999,684,737,573,1110,1092,1092,0,1486,788,260,2297,2553,5108,194,510,642,2275,170,1520,2363,2052,571,1540,1512,1261,1601,896,717,2524,2125,1466,1613,719,1135,657,2374,750,2082,799,339,1101,439,262,237,531,139,1621,154,1750,2570,346,272,31,400,611,1453,6701,6102,3767,948,5086,4826,200,6601,3507,200,3462,1245,4850,200,1633,1518,2674,2206,4018,1700,2427,402,1647,1048,1095,1049,537,2369,458,544,255,371,802,100,292,797,1950,316,903,1809,2260,478,2114,1728,2245,200,590,420,2071,757,655,315,675,1319,1011,200,86,707,139,437,2531,457,227,320,161,560,731,400,578,116,304,751,1633,920,1565,1942,2281,3400,1435,900,1755,405,1911,266,2257,459,933,891,2192,1267,761,3258,154,3329,1873,1892,2003,954,935,1478,1337,764,0,338,300,2439,2702,1944,152,1287,1706,0,1225,1542,1251,1570,1312,844,870,1287,1514,173,661,1045,33,1387,1441,4795,425,3216,1839,1980,6179,2983,249,1338,50,2087,346,4217,2396,4622,1965,1557,408,376,50,2013,504,934,200,200,3598,4929,8656,2170,2071,626,3008,7991,12774,1411,3323,1195,2527,1972,3078,5549,4940,12553,733,4316,1797,4306,2488,4496,6281,9781,2175,890,1763,2258,1033,0,2328,7734,941,6970,3495,3535,3569,3252,954,1503,4673,2001,4074,2356,5067,1681,4935,267,4222,1588,1764,186,256,6155,3319,228,1794,1238,1389,264,491,1360,976,2063,1549,1965,1621,918,1121,176,1499,1902,4146,1658,3019,3438,383,240,333,710,4474,1925,1546,5953,4365,8267,3621,100,6838,1353,1557,4332,2794,200,161,0,614,740,1935,982,836,463,948,200,544,245,1272,2672,590,309,1181,238,800,1214,1060,0
1036,84,10300,3160,7666,1481,181,1675,1520,1059,1476,992,2450,582,2162,1137,2614,2330,2189,1117,1717,803,730,1843,4431,9674,1058,1406,1234,2112,6476,1175,1530,490,1464,3796,671,888,573,2102,1375,643,1259,1405,281,1549,1691,855,2244,1244,98,2113,313,100,1515,571,2506,964,333,4593,1776,3512,1533,351,231,1036,1300,4358,1855,1154,536,1564,780,1538,1496,704,704,591,2584,694,2472,2414,1354,659,490,100,854,740,1151,500,503,1981,253,391,148,845,800,1576,1959,551,202,226,1224,881,1003,1012,676,739,585,1117,1045,1081,100,1488,786,257,2291,2554,5107,195,503,654,2276,169,1507,2356,2035,564,1545,1516,1261,1610,891,824,2524,2103,1468,1607,742,1127,657,2354,753,2063,795,343,1069,438,271,237,531,139,1618,152,1733,2561,344,272,20,402,611,1443,6729,6212,3717,950,5040,4806,200,6616,3861,200,3473,1272,4970,200,1633,1511,2678,2215,3978,1716,2417,403,1660,879,1094,1048,540,2389,459,549,278,369,795,100,292,813,1974,316,892,1801,2254,479,2112,1715,2229,200,590,420,2076,739,661,320,657,1313,1012,200,80,686,141,420,2539,470,234,319,141,564,730,402,580,117,318,752,1641,864,1582,1956,2281,3407,1426,877,1780,417,1926,266,2188,438,955,899,2214,1248,765,3264,0,3312,1942,1928,1987,961,943,1482,1328,767,0,334,299,2447,2700,1951,153,1295,1705,0,1223,1558,1248,1551,1286,841,865,1289,1516,201,638,1059,45,1362,1425,4738,428,3229,1837,1990,6180,2913,249,1326,50,2079,346,4164,2376,4600,1963,1543,436,366,50,2005,507,921,200,2394,3612,4968,8699,2210,2076,676,2995,8057,12759,1406,3300,1198,2535,2005,3117,5577,5013,12564,899,4366,1826,4318,2479,4528,6334,9793,2176,886,1789,2279,1097,0,2332,7828,949,6961,3484,3543,3571,3283,971,1510,4707,2122,4066,2351,5093,1602,5033,274,4247,1585,1745,185,234,6162,3301,235,1801,1210,1398,269,493,1364,971,2058,1573,1946,1624,909,1113,176,1519,1880,4160,1659,2968,3462,387,264,311,709,4464,1816,1511,5973,4365,8281,3631,100,6901,1338,1557,4319,2795,200,161,0,613,743,2118,975,837,463,954,200,549,245,1278,2716,599,305,1199,241,790,1248,1046,0
1035,81,10297,3177,7663,1470,181,1666,1528,1063,1469,1005,2432,569,2168,1134,2607,2312,2170,1122,1717,794,723,1842,4582,9626,1070,1363,1230,2115,6440,1171,1527,490,1443,3801,668,885,589,2099,1382,641,1258,1406,287,1527,1655,855,2247,1243,114,2116,315,100,1479,566,2512,948,328,4608,1783,3523,1539,349,224,1004,1306,4359,1853,1156,537,1566,780,1532,1489,704,802,593,2596,695,2489,2426,1360,661,491,100,861,743,1142,502,504,1991,253,395,177,851,796,1567,1952,555,203,200,1226,883,1008,1021,665,742,587,1121,1026,1084,100,1492,787,259,2292,2556,5106,197,498,642,2278,175,1488,2368,2032,570,1549,1516,1262,1620,892,835,2539,2099,1459,1612,752,1127,664,2354,755,2064,796,346,1100,452,274,237,536,139,1622,158,1736,2563,353,272,27,391,617,1446,6762,6252,3690,953,5021,4772,200,6603,3925,200,3495,1283,5029,200,1636,1514,2703,2211,3959,1733,2414,404,1671,879,1097,1046,545,2411,460,547,351,371,797,100,292,801,2020,333,885,1806,2302,475,2113,1732,2223,200,598,427,2042,730,663,320,678,1307,1016,200,66,702,141,396,2530,456,251,317,224,569,735,402,567,92,306,753,1620,827,1595,1961,2254,3393,1435,887,1742,395,1936,261,2106,431,963,901,2236,1223,768,3216,0,3342,1897,1935,1983,963,944,1490,1390,755,0,333,306,2482,2693,1967,154,1291,1702,0,1427,1565,1249,1524,1263,846,871,1298,1522,198,605,1051,93,1353,1432,4727,418,3243,1855,1999,6194,2906,248,1313,50,2070,346,4186,2377,4579,1965,1531,499,364,50,1999,503,900,200,2604,3627,4997,8710,2223,2078,692,2984,8079,12747,1407,3299,1195,2540,1999,3145,5601,5037,12545,867,4394,1834,4330,2448,4515,6340,9790,2182,882,1809,2290,1104,0,2340,7877,957,6986,3500,3549,3569,3296,974,1512,4712,2123,4058,2331,5119,1578,5042,245,4247,1592,1718,184,274,6097,3300,235,1808,1206,1405,268,497,1363,987,2037,1601,1956,1622,895,1062,176,1543,1858,4187,1685,2932,3502,389,231,331,706,4493,1796,1472,6002,4372,8290,3641,100,6883,1351,1556,4298,2801,200,161,0,611,741,2493,956,833,463,948,200,549,200,1280,2654,596,307,1203,236,765,1232,1065,0
1039,82,10241,3113,7633,1477,181,1650,1474,1031,1451,978,2462,562,2150,1143,1142,2422,2164,1127,1740,797,736,1824,4590,9636,1066,1389,1241,2095,6511,1169,1502,489,1483,3753,667,900,598,2024,1360,635,1247,1415,286,1467,1694,847,2238,1234,86,2131,321,100,1546,585,2448,972,318,4598,1838,3516,1533,355,52,1024,1303,4375,1829,1153,424,1562,801,1525,1514,708,800,591,2582,701,2463,2415,1364,654,492,100,843,742,1144,505,502,1983,253,393,168,845,802,1594,1962,553,191,225,1226,878,972,1007,693,740,575,1113,1017,1071,100,1486,780,256,2297,2564,5130,194,491,634,2275,177,1467,2365,2021,552,1544,1512,1262,1603,887,803,2489,2098,1434,1603,757,1122,650,2337,755,2045,794,329,1059,447,273,237,545,139,1616,163,1731,2571,347,272,31,409,616,1443,6691,6145,3801,947,5252,4984,200,6619,4006,200,3449,1280,4873,200,1627,1507,2632,2200,4014,1712,2419,398,1637,879,1095,1048,533,2355,454,587,324,369,789,100,292,826,1948,333,907,1808,2289,472,2107,1666,2225,200,598,427,2048,760,668,320,590,1316,1010,200,101,711,175,415,2542,898,249,318,179,568,724,400,577,100,308,751,1625,822,1525,1916,2322,3365,1424,900,1696,409,1928,269,2184,445,930,900,2098,1262,762,3126,0,3334,1912,1950,2010,958,948,1489,1319,764,0,342,303,2446,2692,1932,154,1299,1707,0,1404,1546,1244,1597,1312,851,873,1216,1515,206,604,1064,93,1380,1465,4750,424,3229,1835,1988,6190,2965,245,1329,50,2089,346,4235,2392,4569,1960,1532,486,381,50,2011,512,924,200,2411,3586,4926,8593,2143,2069,604,2993,7932,12742,1467,3300,1183,2518,1970,3070,5515,4928,12557,769,4307,1757,4301,2454,4466,6271,9795,2180,878,1767,2258,1100,0,2295,7680,932,6958,3369,3519,3523,3240,938,1508,4691,1964,3994,2282,5026,1528,4882,255,4234,1596,1780,184,305,6148,3269,226,1796,1196,1388,277,493,1353,939,2053,1680,1949,1617,917,1059,176,1477,1923,4125,1651,3069,3417,383,309,317,714,4428,1796,1499,5960,4339,8196,3628,100,6858,1346,1549,4261,2773,200,159,0,611,739,2471,992,838,464,935,200,544,200,1274,2634,599,330,1187,233,813,1229,1063,0
1033,80,10206,3057,7645,1420,181,1608,1409,992,1497,946,2441,552,2148,1121,2353,2257,2125,1113,1685,793,731,1823,4521,9611,1066,1457,1229,2110,6485,1168,1506,414,1475,3759,666,896,579,2027,340,638,1264,1410,272,1443,1647,847,2218,1217,91,2125,313,100,1545,576,2501,968,324,4593,1814,3513,1535,350,324,1014,1316,4354,1829,1150,292,1550,787,1539,1466,701,795,589,2577,698,2466,2406,1358,646,482,100,853,744,1142,507,495,1972,253,403,173,827,792,1593,1965,559,198,239,1193,878,996,1005,670,738,582,1113,1006,1038,100,1485,780,258,2297,2548,5111,194,490,658,2278,171,1428,2344,1994,530,1533,1509,1257,1601,874,807,2482,2054,1441,1589,745,1096,640,2277,754,1991,786,330,1094,444,267,245,532,100,1619,237,1662,2552,371,281,23,393,609,1423,6700,6113,3780,948,5169,4908,200,6571,3995,200,3466,1302,4819,0,1650,1525,2689,2205,4009,1757,2438,407,1678,879,1103,1059,536,2404,458,642,287,347,760,100,292,836,2010,450,922,1820,2285,443,2112,1702,2239,200,598,427,2058,751,665,320,578,1331,1027,200,99,716,175,440,2536,878,262,320,182,593,741,403,573,110,323,752,1611,795,1495,1902,2322,3393,1384,868,1728,433,1948,267,2178,454,863,915,2005,1212,752,3178,234,3236,1952,1926,1985,948,998,1434,1279,737,0,331,320,2501,2669,1868,148,1270,1695,0,1432,1511,1226,1554,1300,758,855,1158,1502,129,566,1039,58,1385,1423,4726,418,3226,1858,1983,6182,2903,242,1279,50,2072,346,4136,2398,4557,1959,1533,479,380,50,2006,495,920,200,2545,3601,4924,8604,2159,2066,615,3238,7922,12746,1472,3467,1176,2580,1953,3079,5506,4901,12523,730,4249,1754,4290,2413,4465,6231,9764,2185,872,1746,2199,1089,0,2293,7965,926,7165,3359,3525,3758,3254,924,1477,4653,1924,3991,2270,5250,1517,4889,195,4190,1555,1724,189,306,6136,3294,230,1747,1168,1358,268,484,1343,981,2012,1724,1951,1586,864,1030,176,1466,1836,4057,1620,3052,3378,376,293,323,692,4439,1829,1539,5963,4370,8214,3642,100,6868,1372,1569,4267,2828,200,161,0,617,742,2488,987,845,467,939,200,550,200,1276,1860,612,329,1206,222,835,1255,1082,0
1047,78,10219,3119,7620,1445,181,1644,1460,1022,1515,968,2457,568,2278,1131,2444,2330,2188,1109,1670,799,742,1815,4544,9622,1057,1534,1210,2091,6508,1165,1485,535,1494,3725,669,909,653,1978,903,633,1223,1411,277,1466,1683,847,2220,1226,77,2138,316,100,1554,591,2447,970,332,4586,1839,3526,1532,352,1056,1024,1291,4380,1816,1152,291,1553,803,1524,1519,709,799,606,2568,699,2445,2404,1370,638,495,100,838,743,1143,506,500,1978,253,407,154,827,803,1600,1963,550,190,209,1220,880,962,994,655,739,584,1106,998,1043,100,1486,777,260,2306,2560,5132,191,493,640,2274,159,1441,2355,1997,533,1532,1509,1259,1595,880,777,2462,2077,1467,1591,707,1105,643,2300,755,2008,789,322,1076,438,260,245,535,100,1618,164,1703,2571,358,281,14,391,604,1432,6634,6131,3719,944,5128,4857,200,6598,3934,200,3435,1284,4863,200,1628,1513,2615,2189,4036,1722,2429,401,1632,879,1096,1058,532,2310,450,603,234,369,770,100,292,818,1935,450,920,1814,2268,460,2105,1678,2223,200,598,427,2051,781,663,320,585,1319,1014,200,110,713,175,417,2529,1119,256,319,155,571,724,408,571,133,317,750,1623,823,1515,1911,2312,3408,1419,910,1728,435,1930,266,2253,451,927,893,2131,1270,753,3171,665,3335,1996,1931,2019,952,939,1486,1325,764,0,347,303,2484,2696,1921,155,1297,1710,0,1448,1545,1247,1623,1311,817,880,1170,1516,129,554,1059,96,1382,1457,4765,428,3214,1844,1996,6173,2944,241,1313,50,2085,346,4251,2383,4540,1956,1526,524,396,50,2011,487,925,200,647,3575,4918,8549,2240,2085,648,3258,7928,12713,1481,3499,1184,2569,1975,3066,5490,4956,12570,750,4285,1778,4297,2473,4482,6299,9782,2179,884,1762,2254,1091,0,2304,8001,937,7194,3399,3499,3727,3244,959,1459,4744,2044,3974,2239,5201,1485,4926,254,4215,1600,1754,186,298,6150,3259,225,1790,1222,1377,269,500,1365,958,2056,1782,1957,1613,925,1028,123,1479,1922,4083,1637,3088,3395,382,263,349,716,4427,1823,1591,5864,4439,8157,3636,100,6844,1372,1594,4269,2855,200,162,0,624,747,2490,1041,623,468,956,200,566,200,1268,2623,637,320,1216,241,832,1101,1083,0
1032,83,10190,3051,7620,1435,190,1634,1453,1020,1500,968,2447,567,2288,1121,2451,2277,2125,1117,1706,787,727,1818,4494,9609,1053,1538,1217,2100,6452,1162,1494,529,1459,3748,667,901,636,1990,1064,637,1266,1409,281,1485,1670,847,2242,1241,101,2125,322,100,1561,576,2481,967,350,4587,1900,3523,1537,369,994,1015,1291,4429,1818,1151,295,1566,787,1527,1489,705,798,609,2568,694,2469,2408,1412,633,490,100,852,742,1133,530,502,1980,253,406,91,845,800,1580,1954,552,297,205,1244,882,973,1000,649,742,594,1109,992,1085,100,1491,789,271,2296,2556,5132,193,516,652,2299,167,1469,2374,2029,575,1526,1516,1260,1609,892,784,2524,2112,1451,1610,753,1119,653,2345,749,2053,795,330,1094,461,280,245,542,100,1616,171,1713,2636,362,281,100,393,612,1444,6697,6174,3746,951,5138,4825,200,6542,3964,200,3459,1296,4870,200,1632,1533,2672,2197,3967,1727,2451,403,1656,879,1091,1057,538,2377,459,526,256,378,797,100,292,811,1975,450,901,1802,2296,471,2102,1682,2229,200,598,427,2006,750,663,320,593,1333,1018,200,101,702,170,434,2530,1114,258,319,173,576,731,412,579,124,311,751,1613,818,1542,1930,2312,3411,1412,884,1767,432,1941,261,2281,436,932,907,2141,1271,740,3195,626,3314,1997,1947,1984,948,927,1472,1286,761,0,334,308,2544,2682,1905,154,1288,1699,100,1450,1545,1231,1552,1328,809,873,1182,1513,129,507,1018,61,1367,1444,4670,429,3224,1846,2072,5985,2923,247,1334,50,2062,346,4211,2380,4541,1954,1538,508,376,50,1997,471,893,200,0,3598,4939,8590,2241,2070,635,3214,7958,12734,1510,3481,1189,2566,1990,3097,5516,4947,12525,725,4307,1762,4292,2406,4496,6266,9767,2180,880,1771,2276,1092,0,2310,8058,942,7215,3410,3525,3754,3241,955,1450,4725,1984,3984,2241,5212,1495,4893,244,4226,1599,1731,189,244,6138,3211,230,1810,1202,1398,265,508,1354,987,2064,1743,1933,1608,900,1002,123,1478,1883,4123,1658,3098,3437,381,279,349,705,4419,1823,1502,5979,4351,8188,3646,100,6845,1373,1569,4248,2817,200,163,0,609,739,2488,1002,615,466,952,200,542,200,1264,2560,620,300,1204,243,821,1158,1063,0
1048,84,10234,3106,7613,1450,190,1651,1464,1024,1505,975,2457,588,2277,1130,2471,2335,2180,1114,1689,793,740,1815,4508,9621,1054,1529,1248,2077,6517,1164,1468,501,1494,3708,668,907,679,1970,1085,627,1244,1405,284,1498,1719,847,2226,1253,75,2140,324,100,1571,591,2473,965,330,4578,1879,3542,1530,351,991,1049,1262,4365,1809,1151,294,1560,784,1505,1515,711,801,632,2561,705,2445,2402,1377,623,496,100,838,745,1135,508,502,1988,253,391,115,820,812,1597,1866,550,290,197,1223,881,667,984,693,741,584,1105,980,1060,100,1484,777,270,2299,2553,5210,189,503,627,2267,146,1449,2358,2009,550,1527,1515,1205,1598,881,789,2357,2085,1442,1599,752,1103,650,2312,799,2024,790,321,1085,441,247,257,543,100,1611,170,1784,2575,335,341,35,390,622,1444,6622,6175,3710,944,5137,4826,200,6539,4147,200,3433,1284,4869,200,1629,1520,2611,2191,4036,1710,2433,399,1631,856,1096,1060,532,2335,454,539,247,360,781,100,292,813,1935,450,924,1815,2304,462,2097,1691,2227,200,598,427,2063,782,669,310,596,1312,1011,200,104,712,170,438,2527,1119,256,315,156,573,721,403,576,128,314,750,1613,834,1539,1905,2312,3401,1436,914,1779,413,1931,267,2330,449,944,899,2186,1271,755,3224,607,3363,1980,1919,2038,962,935,1505,1358,775,0,348,306,2549,2359,1946,157,1300,1721,260,1446,1556,1254,1650,1311,793,872,1180,1522,129,493,1026,31,1381,1463,4737,430,3210,1848,2020,6151,2983,244,1340,50,2062,349,4239,2370,4521,1949,1535,490,395,50,2008,516,919,200,0,3573,4900,8479,2287,2086,669,3227,7930,12684,1517,3503,1184,2544,1997,3074,5488,4966,12561,760,4309,1794,4301,2460,4482,6306,9762,2177,887,1762,2267,1093,0,2305,8065,943,7159,3402,3494,3707,3218,969,1491,4756,2061,3962,2205,5154,1459,4926,270,4276,1615,1756,186,291,6164,3277,226,1808,1219,1393,281,495,1369,1000,2064,1773,1933,1625,936,1019,123,1478,1943,4099,1653,3089,3448,390,272,357,729,4401,1809,1600,5907,4343,8104,3645,100,6814,1368,1584,4209,2833,200,164,0,614,739,2482,1005,544,468,951,200,552,200,1256,2520,627,318,1200,239,837,1084,1067,0
